"type","genotype","N","mean","sd","se","gene","log2Mean","lineGroup"
"3086","Ambr","tf2",4,2.48735817253951,1.77748428832573,0.888742144162866,"Solyc04g015340",1.31461426651769,"tf2.Solyc04g015340"
"3087","Ambr","wt",3,5.32534795787294,3.20471867118833,1.8502451874876,"Solyc04g015340",2.412875794014,"wt.Solyc04g015340"
"3088","Aother","tf2",4,2.25617391456787,1.95065426381213,0.975327131906066,"Solyc04g015340",1.17387828050885,"tf2.Solyc04g015340"
"3089","Aother","wt",5,8.71363533645961,3.81389489604979,1.70562564932137,"Solyc04g015340",3.12327473807639,"wt.Solyc04g015340"
"3090","Bmbr","tf2",3,3.97362078004203,3.11259303486213,1.7970564265554,"Solyc04g015340",1.99045419647839,"tf2.Solyc04g015340"
"3091","Bmbr","wt",4,7.60753491634338,7.25564071444433,3.62782035722217,"Solyc04g015340",2.92742905030015,"wt.Solyc04g015340"
"3092","Bother","tf2",4,9.56747884633735,2.5441041626626,1.2720520813313,"Solyc04g015340",3.25813880610355,"tf2.Solyc04g015340"
"3093","Bother","wt",4,4.47958206555012,3.17106482709624,1.58553241354812,"Solyc04g015340",2.16336413851404,"wt.Solyc04g015340"
"3094","Cmbr","tf2",4,3.35822241858274,2.37267644613125,1.18633822306563,"Solyc04g015340",1.74769778464061,"tf2.Solyc04g015340"
"3095","Cmbr","wt",6,3.0651369290022,1.24323908199039,0.50755022986044,"Solyc04g015340",1.61595152493721,"wt.Solyc04g015340"
"3096","Cother","tf2",4,5.33456545683157,4.3560543234475,2.17802716172375,"Solyc04g015340",2.41537075674661,"tf2.Solyc04g015340"
"3097","Cother","wt",3,2.60539160303229,1.60465068868859,0.926445507069676,"Solyc04g015340",1.38150023288465,"wt.Solyc04g015340"
"3098","Ambr","tf2",4,34.1607976981575,4.80472513062677,2.40236256531339,"Solyc04g015450",5.09426975900675,"tf2.Solyc04g015450"
"3099","Ambr","wt",3,35.8283012597495,12.0701053124795,6.96867855130716,"Solyc04g015450",5.16302773703401,"wt.Solyc04g015450"
"3100","Aother","tf2",4,36.5179438360532,29.4705312425236,14.7352656212618,"Solyc04g015450",5.1905336307177,"tf2.Solyc04g015450"
"3101","Aother","wt",5,39.6640180866316,11.4281452503762,5.11082192731652,"Solyc04g015450",5.30975892928788,"wt.Solyc04g015450"
"3102","Bmbr","tf2",3,26.0176504040769,16.2295730692889,9.37014838038665,"Solyc04g015450",4.70141877625736,"tf2.Solyc04g015450"
"3103","Bmbr","wt",4,25.4436081902928,10.5234206742829,5.26171033714144,"Solyc04g015450",4.66923137042803,"wt.Solyc04g015450"
"3104","Bother","tf2",4,33.6901732979505,6.05228608764302,3.02614304382151,"Solyc04g015450",5.07425594440523,"tf2.Solyc04g015450"
"3105","Bother","wt",4,31.2503067864074,11.0764475414143,5.53822377070714,"Solyc04g015450",4.96579844776788,"wt.Solyc04g015450"
"3106","Cmbr","tf2",4,63.3976425525679,59.9497244464178,29.9748622232089,"Solyc04g015450",5.98635728949568,"tf2.Solyc04g015450"
"3107","Cmbr","wt",6,26.4590763533355,7.81312234336568,3.18969383986405,"Solyc04g015450",4.72569079506326,"wt.Solyc04g015450"
"3108","Cother","tf2",4,31.2980643499129,11.3289966510167,5.66449832550836,"Solyc04g015450",4.9680015303477,"tf2.Solyc04g015450"
"3109","Cother","wt",3,18.2809630762311,10.3025914668331,5.94820395672682,"Solyc04g015450",4.19227017122991,"wt.Solyc04g015450"
"3110","Ambr","tf2",4,42.8176658114639,10.8177394966285,5.40886974831426,"Solyc04g015490",5.42013424479076,"tf2.Solyc04g015490"
"3111","Ambr","wt",3,46.572169141801,14.8295555556085,8.5618478919931,"Solyc04g015490",5.54139617346477,"wt.Solyc04g015490"
"3112","Aother","tf2",4,46.2223442117904,16.6673959363003,8.33369796815016,"Solyc04g015490",5.53051852425074,"tf2.Solyc04g015490"
"3113","Aother","wt",5,42.0589142305264,11.2062285980857,5.01157778334437,"Solyc04g015490",5.39433970162719,"wt.Solyc04g015490"
"3114","Bmbr","tf2",3,45.7351106853283,16.1729570326572,9.33746109639688,"Solyc04g015490",5.51523023748304,"tf2.Solyc04g015490"
"3115","Bmbr","wt",4,36.6655571291936,7.54202007257853,3.77101003628927,"Solyc04g015490",5.19635355602815,"wt.Solyc04g015490"
"3116","Bother","tf2",4,54.5787995699756,17.4142929425434,8.70714647127169,"Solyc04g015490",5.7702687585817,"tf2.Solyc04g015490"
"3117","Bother","wt",4,32.2831236042795,14.839440069246,7.41972003462301,"Solyc04g015490",5.01270827047903,"wt.Solyc04g015490"
"3118","Cmbr","tf2",4,20.5746031556566,14.6924579894901,7.34622899474503,"Solyc04g015490",4.36279269900266,"tf2.Solyc04g015490"
"3119","Cmbr","wt",6,30.9589008103847,14.1232602565601,5.76579685551689,"Solyc04g015490",4.95228234467853,"wt.Solyc04g015490"
"3120","Cother","tf2",4,39.2749899238865,7.29852161433545,3.64926080716772,"Solyc04g015490",5.29553900027925,"tf2.Solyc04g015490"
"3121","Cother","wt",3,25.848590773088,15.960027215185,9.21452600896079,"Solyc04g015490",4.69201372397315,"wt.Solyc04g015490"
"3122","Ambr","tf2",4,29.8807796101361,9.03323803855071,4.51661901927535,"Solyc04g016240",4.90114588441359,"tf2.Solyc04g016240"
"3123","Ambr","wt",3,31.4412407674334,9.76341984059217,5.63691307317722,"Solyc04g016240",4.97458624676194,"wt.Solyc04g016240"
"3124","Aother","tf2",4,24.5714627772406,1.97042713814287,0.985213569071435,"Solyc04g016240",4.61891184101454,"tf2.Solyc04g016240"
"3125","Aother","wt",5,36.9975112005632,9.62605489822842,4.30490262151671,"Solyc04g016240",5.20935631970002,"wt.Solyc04g016240"
"3126","Bmbr","tf2",3,24.7239589785333,21.3703362094885,12.338169363221,"Solyc04g016240",4.62783787135705,"tf2.Solyc04g016240"
"3127","Bmbr","wt",4,33.3176161544652,12.9328508010518,6.46642540052589,"Solyc04g016240",5.058213275748,"wt.Solyc04g016240"
"3128","Bother","tf2",4,31.8109129460824,10.0302469198718,5.0151234599359,"Solyc04g016240",4.99144987147669,"tf2.Solyc04g016240"
"3129","Bother","wt",4,21.8781298179056,13.6776697777275,6.83883488886373,"Solyc04g016240",4.4514175141079,"wt.Solyc04g016240"
"3130","Cmbr","tf2",4,26.9287812097785,5.13566026706483,2.56783013353242,"Solyc04g016240",4.75107703017073,"tf2.Solyc04g016240"
"3131","Cmbr","wt",6,35.6494150778836,12.988518026549,5.30254027999769,"Solyc04g016240",5.15580650055626,"wt.Solyc04g016240"
"3132","Cother","tf2",4,22.4606445639758,14.4444221650997,7.22221108254987,"Solyc04g016240",4.48932742493702,"tf2.Solyc04g016240"
"3133","Cother","wt",3,28.3855422430277,13.0755283437636,7.5491598090685,"Solyc04g016240",4.82708439626253,"wt.Solyc04g016240"
"3134","Ambr","tf2",4,22.6446011019209,6.30431789897588,3.15215894948794,"Solyc04g025290",4.50109522057041,"tf2.Solyc04g025290"
"3135","Ambr","wt",3,17.1797892629555,12.0068128868479,6.93213665233111,"Solyc04g025290",4.10264043455619,"wt.Solyc04g025290"
"3136","Aother","tf2",4,24.0485252518826,6.15097471350762,3.07548735675381,"Solyc04g025290",4.58787651998327,"tf2.Solyc04g025290"
"3137","Aother","wt",5,20.7020215426225,2.70053254313182,1.20771486837862,"Solyc04g025290",4.37169974797988,"wt.Solyc04g025290"
"3138","Bmbr","tf2",3,12.3470277956124,9.11976827785492,5.26530067016655,"Solyc04g025290",3.62609188968551,"tf2.Solyc04g025290"
"3139","Bmbr","wt",4,19.9066354795316,7.73868218627096,3.86934109313548,"Solyc04g025290",4.31517749941292,"wt.Solyc04g025290"
"3140","Bother","tf2",4,20.1318688019158,4.61472187394893,2.30736093697446,"Solyc04g025290",4.33140919591537,"tf2.Solyc04g025290"
"3141","Bother","wt",4,11.9754675032034,8.8712954750081,4.43564773750405,"Solyc04g025290",3.58201007246786,"wt.Solyc04g025290"
"3142","Cmbr","tf2",4,14.0358885036057,12.1401481424741,6.07007407123706,"Solyc04g025290",3.81104848749969,"tf2.Solyc04g025290"
"3143","Cmbr","wt",6,16.7461295669177,9.69313384211265,3.9572053202799,"Solyc04g025290",4.06575578748191,"wt.Solyc04g025290"
"3144","Cother","tf2",4,27.2303125630977,12.854825892389,6.42741294619452,"Solyc04g025290",4.76714163733676,"tf2.Solyc04g025290"
"3145","Cother","wt",3,16.7740945914941,10.9969249749021,6.34907759451787,"Solyc04g025290",4.06816299164881,"wt.Solyc04g025290"
"3146","Ambr","tf2",4,95.5093932666045,23.4786134114709,11.7393067057355,"Solyc04g025300",6.57757072282875,"tf2.Solyc04g025300"
"3147","Ambr","wt",3,118.174025532544,20.762676807129,11.9873370436931,"Solyc04g025300",6.88476915800281,"wt.Solyc04g025300"
"3148","Aother","tf2",4,108.669656211989,22.6566722663186,11.3283361331593,"Solyc04g025300",6.76380534316837,"tf2.Solyc04g025300"
"3149","Aother","wt",5,111.647615485973,16.746838541237,7.48941387728387,"Solyc04g025300",6.80280862890378,"wt.Solyc04g025300"
"3150","Bmbr","tf2",3,112.324152852927,48.1964918307066,27.8262575324541,"Solyc04g025300",6.81152437089278,"tf2.Solyc04g025300"
"3151","Bmbr","wt",4,144.646443435496,48.2319341092483,24.1159670546242,"Solyc04g025300",7.17638704051508,"wt.Solyc04g025300"
"3152","Bother","tf2",4,50.5708257222626,40.3640165953701,20.182008297685,"Solyc04g025300",5.66023342992143,"tf2.Solyc04g025300"
"3153","Bother","wt",4,54.7931027050463,18.5297952788197,9.26489763940985,"Solyc04g025300",5.77592239465181,"wt.Solyc04g025300"
"3154","Cmbr","tf2",4,429.312130084107,658.449304620063,329.224652310031,"Solyc04g025300",8.74588312604743,"tf2.Solyc04g025300"
"3155","Cmbr","wt",6,128.814508074649,60.4204193184541,24.6665328958686,"Solyc04g025300",7.00915127972271,"wt.Solyc04g025300"
"3156","Cother","tf2",4,100.220233769283,39.3624850428256,19.6812425214128,"Solyc04g025300",6.64702999782539,"tf2.Solyc04g025300"
"3157","Cother","wt",3,102.705062008954,38.0214002604276,21.9516656753244,"Solyc04g025300",6.68236347907681,"wt.Solyc04g025300"
"3158","Ambr","tf2",4,5.67172946103988,3.01127201574137,1.50563600787068,"Solyc04g045580",2.50378871831003,"tf2.Solyc04g045580"
"3159","Ambr","wt",3,3.91479494198254,1.89903718832434,1.09640963188017,"Solyc04g045580",1.96893674073911,"wt.Solyc04g045580"
"3160","Aother","tf2",4,3.42000950027502,2.01061267837867,1.00530633918933,"Solyc04g045580",1.77400033270785,"tf2.Solyc04g045580"
"3161","Aother","wt",5,8.45105269727061,2.22143666278705,0.993456677140425,"Solyc04g045580",3.07913106051185,"wt.Solyc04g045580"
"3162","Bmbr","tf2",3,9.00808215397994,6.24985447108059,3.60835516127437,"Solyc04g045580",3.17121998490027,"tf2.Solyc04g045580"
"3163","Bmbr","wt",4,5.29297726950648,6.08517463789677,3.04258731894839,"Solyc04g045580",2.40407945838603,"wt.Solyc04g045580"
"3164","Bother","tf2",4,11.2780935649622,3.04623284991618,1.52311642495809,"Solyc04g045580",3.49545131184178,"tf2.Solyc04g045580"
"3165","Bother","wt",4,4.53355834171577,2.785563356446,1.392781678223,"Solyc04g045580",2.1806438508819,"wt.Solyc04g045580"
"3166","Cmbr","tf2",4,6.65708332713455,4.33703230833588,2.16851615416794,"Solyc04g045580",2.7348902266745,"tf2.Solyc04g045580"
"3167","Cmbr","wt",6,8.15148217280054,4.75542505608337,1.94139414957506,"Solyc04g045580",3.02706240645207,"wt.Solyc04g045580"
"3168","Cother","tf2",4,8.00375468758234,3.38771839572624,1.69385919786312,"Solyc04g045580",3.00067694979838,"tf2.Solyc04g045580"
"3169","Cother","wt",3,3.91210692047706,2.41452728040837,1.39402797530947,"Solyc04g045580",1.96794580064139,"wt.Solyc04g045580"
"3170","Ambr","tf2",4,8.17440999559408,7.38925564344928,3.69462782172464,"Solyc04g049130",3.03111460496568,"tf2.Solyc04g049130"
"3171","Ambr","wt",3,20.1605631563675,9.13703066179668,5.27526711218218,"Solyc04g049130",4.33346403390134,"wt.Solyc04g049130"
"3172","Aother","tf2",4,9.69169500039854,6.24105099400516,3.12052549700258,"Solyc04g049130",3.27674900359898,"tf2.Solyc04g049130"
"3173","Aother","wt",5,9.84835475676557,3.9527922318314,1.76774242626162,"Solyc04g049130",3.29988273142109,"wt.Solyc04g049130"
"3174","Bmbr","tf2",3,13.166372313147,9.50759078526296,5.48921009921637,"Solyc04g049130",3.71878599425772,"tf2.Solyc04g049130"
"3175","Bmbr","wt",4,9.63325496269806,7.78091509427034,3.89045754713517,"Solyc04g049130",3.2680233500008,"wt.Solyc04g049130"
"3176","Bother","tf2",4,7.91555710663822,4.50906859989139,2.25453429994569,"Solyc04g049130",2.98469089258603,"tf2.Solyc04g049130"
"3177","Bother","wt",4,9.86270574438973,6.93751952949254,3.46875976474627,"Solyc04g049130",3.30198349127968,"wt.Solyc04g049130"
"3178","Cmbr","tf2",4,4.95115563339201,2.91386239991816,1.45693119995908,"Solyc04g049130",2.30776529932914,"tf2.Solyc04g049130"
"3179","Cmbr","wt",6,9.91483783883281,6.30332911629453,2.57332333595833,"Solyc04g049130",3.30958917678848,"wt.Solyc04g049130"
"3180","Cother","tf2",4,5.48827957507078,3.71872585640707,1.85936292820354,"Solyc04g049130",2.45635397482246,"tf2.Solyc04g049130"
"3181","Cother","wt",3,6.9716590358493,4.70870767082019,2.71857364128329,"Solyc04g049130",2.80150201304965,"wt.Solyc04g049130"
"3182","Ambr","tf2",4,7.45958807456478,5.45741651133854,2.72870825566927,"Solyc04g049360",2.89909596570964,"tf2.Solyc04g049360"
"3183","Ambr","wt",3,8.11689288064788,5.43174286898435,3.13601820757694,"Solyc04g049360",3.02092757426534,"wt.Solyc04g049360"
"3184","Aother","tf2",4,5.03405921968527,4.03798559401153,2.01899279700577,"Solyc04g049360",2.33172218818021,"tf2.Solyc04g049360"
"3185","Aother","wt",5,9.30318938292041,3.50299447237536,1.56658675300746,"Solyc04g049360",3.217725395587,"wt.Solyc04g049360"
"3186","Bmbr","tf2",3,25.3482886384278,27.3955047903587,15.8168020652993,"Solyc04g049360",4.66381644344945,"tf2.Solyc04g049360"
"3187","Bmbr","wt",4,23.8886678443573,31.7631536078752,15.8815768039376,"Solyc04g049360",4.57825449878936,"wt.Solyc04g049360"
"3188","Bother","tf2",4,8.29118518471384,0.347036823386637,0.173518411693318,"Solyc04g049360",3.05157834272166,"tf2.Solyc04g049360"
"3189","Bother","wt",4,6.85508671281825,2.46218566756046,1.23109283378023,"Solyc04g049360",2.77717491536433,"wt.Solyc04g049360"
"3190","Cmbr","tf2",4,6.52011714999198,5.40195215764983,2.70097607882491,"Solyc04g049360",2.70489788626526,"tf2.Solyc04g049360"
"3191","Cmbr","wt",6,7.66178149635095,4.72057357630325,1.92716609253469,"Solyc04g049360",2.93767988263651,"wt.Solyc04g049360"
"3192","Cother","tf2",4,8.42274344153005,4.63027403252281,2.31513701626141,"Solyc04g049360",3.07429022198907,"tf2.Solyc04g049360"
"3193","Cother","wt",3,4.31054869757181,4.05967231185203,2.34385290206944,"Solyc04g049360",2.10787152427524,"wt.Solyc04g049360"
"3194","Ambr","tf2",4,11.3298842977238,2.62942460678561,1.3147123033928,"Solyc04g049380",3.50206122312854,"tf2.Solyc04g049380"
"3195","Ambr","wt",3,12.973666348394,9.02588688187884,5.21109822092786,"Solyc04g049380",3.69751433663444,"wt.Solyc04g049380"
"3196","Aother","tf2",4,57.3479666260772,75.1263862516603,37.5631931258301,"Solyc04g049380",5.84167042872252,"tf2.Solyc04g049380"
"3197","Aother","wt",5,16.2935598483608,6.52830047005832,2.91954472571885,"Solyc04g049380",4.02622993598213,"wt.Solyc04g049380"
"3198","Bmbr","tf2",3,10.3807939977715,8.48005795674634,4.89596374407113,"Solyc04g049380",3.37584489049437,"tf2.Solyc04g049380"
"3199","Bmbr","wt",4,15.4320473580992,3.10389876646259,1.5519493832313,"Solyc04g049380",3.94785757075807,"wt.Solyc04g049380"
"3200","Bother","tf2",4,4.5376151122218,7.67389931884118,3.83694965942059,"Solyc04g049380",2.18193424249682,"tf2.Solyc04g049380"
"3201","Bother","wt",4,12.5195669472862,6.09036882999692,3.04518441499846,"Solyc04g049380",3.64611275509657,"wt.Solyc04g049380"
"3202","Cmbr","tf2",4,106.342830564275,182.432436526215,91.2162182631076,"Solyc04g049380",6.73257896253714,"tf2.Solyc04g049380"
"3203","Cmbr","wt",6,14.4520262253461,7.55591352898182,3.0846887810996,"Solyc04g049380",3.85319987275696,"wt.Solyc04g049380"
"3204","Cother","tf2",4,22.4980285846834,15.6652780473297,7.83263902366487,"Solyc04g049380",4.49172668407598,"tf2.Solyc04g049380"
"3205","Cother","wt",3,17.8138726336475,2.46325470962833,1.42216076968653,"Solyc04g049380",4.15492927904281,"wt.Solyc04g049380"
"3206","Ambr","tf2",4,10.0201765706505,4.11879428921628,2.05939714460814,"Solyc04g049390",3.32483602611085,"tf2.Solyc04g049390"
"3207","Ambr","wt",3,5.97382947262575,0.442758986747683,0.255627020184901,"Solyc04g049390",2.57865605544105,"wt.Solyc04g049390"
"3208","Aother","tf2",4,7.29315667399064,6.66391254846798,3.33195627423399,"Solyc04g049390",2.86654338687012,"tf2.Solyc04g049390"
"3209","Aother","wt",5,9.639861285943,6.97098409750152,3.11751886241668,"Solyc04g049390",3.26901238675379,"wt.Solyc04g049390"
"3210","Bmbr","tf2",3,6.11883453476029,3.52441113468497,2.03481971734528,"Solyc04g049390",2.61325688640777,"tf2.Solyc04g049390"
"3211","Bmbr","wt",4,7.71022354370276,4.21869192137954,2.10934596068977,"Solyc04g049390",2.94677268902697,"wt.Solyc04g049390"
"3212","Bother","tf2",4,11.0467476709136,2.52888158487171,1.26444079243585,"Solyc04g049390",3.46554977584418,"tf2.Solyc04g049390"
"3213","Bother","wt",4,6.81261188381993,4.32857340089545,2.16428670044772,"Solyc04g049390",2.76820801841461,"wt.Solyc04g049390"
"3214","Cmbr","tf2",4,12.4160011038874,8.81119195069634,4.40559597534817,"Solyc04g049390",3.63412868579283,"tf2.Solyc04g049390"
"3215","Cmbr","wt",6,7.54702123797454,4.173700214384,1.70390597743093,"Solyc04g049390",2.91590733408303,"wt.Solyc04g049390"
"3216","Cother","tf2",4,7.78000270291706,4.33307158060511,2.16653579030256,"Solyc04g049390",2.95977065643054,"tf2.Solyc04g049390"
"3217","Cother","wt",3,6.6413329876467,5.04398721523598,2.91214737650553,"Solyc04g049390",2.73147283519593,"wt.Solyc04g049390"
"3218","Ambr","tf2",4,2.35634249931208,1.61544173894621,0.807720869473103,"Solyc04g050470",1.23654925315244,"tf2.Solyc04g050470"
"3219","Ambr","wt",3,3.28356581304319,2.26471789367957,1.30753548555446,"Solyc04g050470",1.71526337170095,"wt.Solyc04g050470"
"3220","Aother","tf2",4,2.61556976009683,3.15217165047375,1.57608582523688,"Solyc04g050470",1.38712524877852,"tf2.Solyc04g050470"
"3221","Aother","wt",5,4.2593791895628,1.94375018224141,0.869271507753878,"Solyc04g050470",2.09064317096607,"wt.Solyc04g050470"
"3222","Bmbr","tf2",3,1.89372812170582,1.44085704188095,0.831879200993737,"Solyc04g050470",0.921229221185537,"tf2.Solyc04g050470"
"3223","Bmbr","wt",4,2.59927683404851,1.50508126192681,0.752540630963406,"Solyc04g050470",1.37811029515677,"wt.Solyc04g050470"
"3224","Bother","tf2",4,4.6213699972401,3.04190782847105,1.52095391423553,"Solyc04g050470",2.20832059952707,"tf2.Solyc04g050470"
"3225","Bother","wt",4,4.1456397354608,2.58208472429378,1.29104236214689,"Solyc04g050470",2.05159474875625,"wt.Solyc04g050470"
"3226","Cmbr","tf2",4,2.05562344768133,1.92655526539936,0.963277632699679,"Solyc04g050470",1.03957601359967,"tf2.Solyc04g050470"
"3227","Cmbr","wt",6,3.3252823897696,1.85946135625919,0.759121919876432,"Solyc04g050470",1.73347686242465,"wt.Solyc04g050470"
"3228","Cother","tf2",4,10.2369567378716,7.45630375923004,3.72815187961502,"Solyc04g050470",3.35571498681471,"tf2.Solyc04g050470"
"3229","Cother","wt",3,2.95213282102547,2.28336823225277,1.31830326355018,"Solyc04g050470",1.56175763194169,"wt.Solyc04g050470"
"3230","Ambr","tf2",4,37.1360916050377,3.35578672318599,1.677893361593,"Solyc04g050930",5.2147500814386,"tf2.Solyc04g050930"
"3231","Ambr","wt",3,23.8285388642866,7.32930142934957,4.23157415320688,"Solyc04g050930",4.57461858490167,"wt.Solyc04g050930"
"3232","Aother","tf2",4,43.6342610098842,16.5490116535991,8.27450582679955,"Solyc04g050930",5.44738945876146,"tf2.Solyc04g050930"
"3233","Aother","wt",5,32.1667140916244,7.46933955614051,3.34039019891166,"Solyc04g050930",5.00749666358426,"wt.Solyc04g050930"
"3234","Bmbr","tf2",3,30.622186760463,25.8929081671079,14.949277500382,"Solyc04g050930",4.93650540567504,"tf2.Solyc04g050930"
"3235","Bmbr","wt",4,38.8850451760679,11.8499031717264,5.92495158586322,"Solyc04g050930",5.28114350977462,"wt.Solyc04g050930"
"3236","Bother","tf2",4,31.9158349358611,8.17546143842785,4.08773071921393,"Solyc04g050930",4.99620048487345,"tf2.Solyc04g050930"
"3237","Bother","wt",4,21.936673769209,7.66961872418945,3.83480936209472,"Solyc04g050930",4.4552728831416,"wt.Solyc04g050930"
"3238","Cmbr","tf2",4,52.265095126768,50.063420579649,25.0317102898245,"Solyc04g050930",5.70777586929295,"tf2.Solyc04g050930"
"3239","Cmbr","wt",6,27.6677250276512,19.3577388747173,7.9027638028492,"Solyc04g050930",4.79013211844287,"wt.Solyc04g050930"
"3240","Cother","tf2",4,44.0700232493795,27.5846864239817,13.7923432119909,"Solyc04g050930",5.4617257526045,"tf2.Solyc04g050930"
"3241","Cother","wt",3,20.2333820023476,7.8777044979105,4.54819481246495,"Solyc04g050930",4.33866558088412,"wt.Solyc04g050930"
"3242","Ambr","tf2",4,209.284471925141,52.9275811393958,26.4637905696979,"Solyc04g051800",7.70932146310914,"tf2.Solyc04g051800"
"3243","Ambr","wt",3,195.508863587359,23.1647090791278,13.3741510225338,"Solyc04g051800",7.61109020479409,"wt.Solyc04g051800"
"3244","Aother","tf2",4,210.37410388674,94.2022238864121,47.101111943206,"Solyc04g051800",7.71681331601368,"tf2.Solyc04g051800"
"3245","Aother","wt",5,212.535989601374,49.6290088730921,22.1947674992348,"Solyc04g051800",7.73156334925138,"wt.Solyc04g051800"
"3246","Bmbr","tf2",3,221.992190555716,118.279148743928,68.2884983668265,"Solyc04g051800",7.79436511479734,"tf2.Solyc04g051800"
"3247","Bmbr","wt",4,148.633493214027,75.5493153366401,37.7746576683201,"Solyc04g051800",7.21561544057101,"wt.Solyc04g051800"
"3248","Bother","tf2",4,241.238736937821,51.0810141466706,25.5405070733353,"Solyc04g051800",7.91431777653567,"tf2.Solyc04g051800"
"3249","Bother","wt",4,165.019467240118,65.8964423930749,32.9482211965374,"Solyc04g051800",7.36649241808891,"wt.Solyc04g051800"
"3250","Cmbr","tf2",4,295.793263911796,153.985895248274,76.9929476241369,"Solyc04g051800",8.20844538814916,"tf2.Solyc04g051800"
"3251","Cmbr","wt",6,179.229391055828,71.583472336025,29.2238302066495,"Solyc04g051800",7.48566342791584,"wt.Solyc04g051800"
"3252","Cother","tf2",4,246.604232879329,75.7376900075452,37.8688450037726,"Solyc04g051800",7.94605375310674,"tf2.Solyc04g051800"
"3253","Cother","wt",3,210.176886533333,45.5436301494206,26.2946271266407,"Solyc04g051800",7.71546021246583,"wt.Solyc04g051800"
"3254","Ambr","tf2",4,3.97844221855115,3.39850761795516,1.69925380897758,"Solyc04g054520",1.99220364596858,"tf2.Solyc04g054520"
"3255","Ambr","wt",3,2.51043325440235,1.34211626558838,0.774871187221224,"Solyc04g054520",1.32793636817534,"wt.Solyc04g054520"
"3256","Aother","tf2",4,4.38118504630886,2.83673319541298,1.41836659770649,"Solyc04g054520",2.13132115046415,"tf2.Solyc04g054520"
"3257","Aother","wt",5,10.629577535654,4.1372189370973,1.8502205562298,"Solyc04g054520",3.41001235409612,"wt.Solyc04g054520"
"3258","Bmbr","tf2",3,3.43311466203096,1.32632907711152,0.765756449704366,"Solyc04g054520",1.77951804243381,"tf2.Solyc04g054520"
"3259","Bmbr","wt",4,4.04382351586401,2.19095645836903,1.09547822918451,"Solyc04g054520",2.01572003523704,"wt.Solyc04g054520"
"3260","Bother","tf2",4,8.0497551000757,2.35124249972106,1.17562124986053,"Solyc04g054520",3.00894489238492,"tf2.Solyc04g054520"
"3261","Bother","wt",4,6.8716276452318,4.25956808876244,2.12978404438122,"Solyc04g054520",2.78065186288327,"wt.Solyc04g054520"
"3262","Cmbr","tf2",4,7.339626197302,6.13831756986005,3.06915878493003,"Solyc04g054520",2.87570658935853,"tf2.Solyc04g054520"
"3263","Cmbr","wt",6,7.24504533616428,4.80442659189821,1.96139894280157,"Solyc04g054520",2.85699471753303,"wt.Solyc04g054520"
"3264","Cother","tf2",4,5.87731047007277,2.1189570718642,1.0594785359321,"Solyc04g054520",2.55515611098678,"tf2.Solyc04g054520"
"3265","Cother","wt",3,6.80799063374538,1.24313891891834,0.717726589477603,"Solyc04g054520",2.76722905220331,"wt.Solyc04g054520"
"3266","Ambr","tf2",4,18.1904488760425,10.8691407891252,5.43457039456258,"Solyc04g054740",4.18510923893505,"tf2.Solyc04g054740"
"3267","Ambr","wt",3,42.2513170104894,41.473749424408,23.944880394485,"Solyc04g054740",5.40092440704878,"wt.Solyc04g054740"
"3268","Aother","tf2",4,5.90265230198732,5.84767130213277,2.92383565106638,"Solyc04g054740",2.56136336177998,"tf2.Solyc04g054740"
"3269","Aother","wt",5,8.8191480183055,7.2527187267918,3.24351441895844,"Solyc04g054740",3.14063928966769,"wt.Solyc04g054740"
"3270","Bmbr","tf2",3,5.34919861080069,1.93376943898186,1.11646230614685,"Solyc04g054740",2.41932277061204,"tf2.Solyc04g054740"
"3271","Bmbr","wt",4,3.14868803234351,2.89920844016245,1.44960422008123,"Solyc04g054740",1.65475082432421,"wt.Solyc04g054740"
"3272","Bother","tf2",4,9.77930487722723,4.66754460730676,2.33377230365338,"Solyc04g054740",3.28973192061534,"tf2.Solyc04g054740"
"3273","Bother","wt",4,4.22295461983269,4.37574238859739,2.18787119429869,"Solyc04g054740",2.07825274392015,"wt.Solyc04g054740"
"3274","Cmbr","tf2",4,7.8273052128186,4.3992112875566,2.1996056437783,"Solyc04g054740",2.96851570147991,"tf2.Solyc04g054740"
"3275","Cmbr","wt",6,5.52848381378838,5.86288480670719,2.39351269952477,"Solyc04g054740",2.4668838757136,"wt.Solyc04g054740"
"3276","Cother","tf2",4,21.8316011181642,11.6110861222895,5.80554306114477,"Solyc04g054740",4.44834603559302,"tf2.Solyc04g054740"
"3277","Cother","wt",3,18.6672374558564,15.5674636394997,8.98787932286485,"Solyc04g054740",4.22243653537986,"wt.Solyc04g054740"
"3278","Ambr","tf2",4,47.8380874774276,5.10832241305872,2.55416120652936,"Solyc04g054880",5.58008780796048,"tf2.Solyc04g054880"
"3279","Ambr","wt",3,32.1911282146762,5.10729038420563,2.94869547815071,"Solyc04g054880",5.00859123526913,"wt.Solyc04g054880"
"3280","Aother","tf2",4,69.8842917815257,41.786393454796,20.893196727398,"Solyc04g054880",6.12689630562908,"tf2.Solyc04g054880"
"3281","Aother","wt",5,40.3042919722479,10.8008281356163,4.83027718490607,"Solyc04g054880",5.3328615732777,"wt.Solyc04g054880"
"3282","Bmbr","tf2",3,102.206349038868,64.0490695780477,36.9787475622309,"Solyc04g054880",6.67534100877417,"tf2.Solyc04g054880"
"3283","Bmbr","wt",4,56.3050374792505,9.62314653438164,4.81157326719082,"Solyc04g054880",5.8151920974987,"wt.Solyc04g054880"
